,SongID,Lyrics
10,GoldenHarry Styles,"['[Intro]', 'Hey!', '', '[Verse 1]', 'Golden, golden, golden as I open my eyes', 'Hold it, focus, hoping, take me back to\u2005the\u2005light', 'I know you\u2005were way too bright for me', ""I'm\u2005hopeless, broken, so you wait for me in the sky"", 'Brown my skin just right', ""You're so golden"", '', '[Chorus]', ""You're so golden"", ""I'm out of my head, and I know that you're scared"", 'Because hearts get broken', '', '[Verse 2]', ""I don't want to be alone"", ""I don't want to be alone when it ends"", ""Don't wanna let you know"", ""I don't want to be alone"", 'But I can feel it take a hold (I can feel it take a hold)', 'I can feel you take control (I can feel you take control)', ""Of who I am, and all I've ever known"", ""Lovin' you's the antidote"", 'Golden', '', '[Chorus]', ""You're so golden"", ""I don't want to be alone"", ""You're so golden"", ""You're so golden"", ""I'm out of my head, and I know that you're scared"", 'Because hearts get broken', '', '[Bridge]', '(Golden, golden, golden, golden)', '(Golden, golden, golden, golden)', '(Golden, golden, golden, golden)', '(Golden, golden, golden, golden)', '(Golden, golden, golden, golden)', '(Golden, golden, golden, golden)', '(Golden, golden, golden, golden)', ""I know that you're scared because I'm so open"", '', '[Chorus]', ""You're so golden"", ""I don't want to be alone"", ""You're so golden"", ""You're so golden"", ""You're so golden"", ""I'm out of my head, and I know that you're scared"", 'Because hearts get broken']"
11,ShallowLady Gaga & Bradley Cooper,"['[Verse 1: Bradley Cooper]', ""Tell me somethin', girl"", 'Are you happy in this modern world?', 'Or do you need more?', ""Is there somethin' else you're searchin' for?"", '', '[Refrain: Bradley Cooper]', ""I'm fallin'"", 'In all the good times', 'I find myself longing for change', 'And, in the bad times, I fear myself', '', '[Verse 2: Lady Gaga]', 'Tell me something, boy', ""Aren't you tired tryna fill that void?"", 'Or do you need more?', ""Ain't it hard keepin' it so hardcore?"", '', '[Refrain: Lady Gaga]', ""I'm falling"", 'In all the good times', 'I find myself longing for change', 'And, in the bad times, I fear myself', '', '[Chorus: Lady Gaga]', ""I'm off the deep end, watch as I dive in"", ""I'll never meet the ground"", ""Crash through the surface where they can't hurt us"", ""We're far from the shallow now"", '', '[Post-Chorus: Lady Gaga & Bradley Cooper]', 'In the sha-ha, sha-hallow', 'In the sha-ha, sha-la-la-la-low', 'In the sha-ha, shallow', ""We're far from the shallow now"", '', '[Bridge: Lady Gaga]', 'Oh, ha, ah, ha', 'Oh-ah, ha', '', '[Chorus: Lady Gaga]', ""I'm off the deep end, watch as I dive in"", ""I'll never meet the ground"", ""Crash through the surface where they can't hurt us"", ""We're far from the shallow now"", '', '[Post-Chorus: Lady Gaga & Bradley Cooper]', 'In the sha-ha, shallow', 'In the sha-ha, sha-la-la-la-low', 'In the sha-ha, shallow', ""We're far from the shallow now""]"
12,Nice To Meet YaNiall Horan,"['[Verse 1]', 'I like the way you talk, I like the things you wear', 'I want your number tattooed on my arm in ink, I swear', ""'Cause when the morning comes, I know you won't be there"", 'Every time I turn around, you disappear', '', '[Verse 2]', 'I wanna blow your mind, just come with me, I swear', ""I'm gonna take you somewhere warm, you know j'adore la mer"", ""'Cause when the morning comes, I know you won't be there"", 'Every time I turn around, you disappear', '', '[Chorus]', '(I got love for you)', '(I got love for you)', 'Nice to meet ya', '(I got love for you)', '(I got love for you)', '', '[Refrain]', ""Nice to meet ya, what's your name?"", 'Let me treat ya to a drink', '', '[Verse 3]', 'I like the way you talk, I like the things you wear', 'I want your number tattooed on my arm in ink, I swear', ""'Cause when the morning comes, I know you won't be there"", 'And every time I turn around, you disappear', '', '[Chorus]', '(I got love for you)', '(I got love for you)', 'Nice to meet ya', '(I got love for you)', '(I got love for you)', '', '[Bridge]', ""One minute, you're there, the next one, you're gone"", 'Been waiting for you all night, so come on', 'You know what I need, you know what I want', 'You know what I need now', 'You know what I need now', '', '[Refrain]', ""Nice to meet ya, what's your name?"", 'Let me treat ya to a drink', '', '[Outro]', 'Nice to meet ya', '(I got love for you)', 'Where ya been?', '(I got love for you)', 'Let me treat ya', '(I got love for you)', 'To a drink', '(I got love for you)', 'Nice to meet ya']"
13,TrampolineSHAED,"['[Verse 1]', ""I've been havin' dreams"", ""Jumpin' on a trampoline"", ""Flippin' in the air"", 'I never land, just float there', ""As I'm lookin' up"", 'Suddenly the sky erupts', ""Flames alight the trees, spread to fallin' leaves"", ""Now they're right upon me"", '', '[Chorus]', ""Wait, if I'm on fire"", 'How am I so deep in love?', ""When I dream of dyin'"", 'I never feel so loved (So loved)', '', '[Verse 2]', ""I've been havin' dreams"", ""Splashin' in the summer stream"", 'Trip and I fall in', 'I wanted it to happen', 'My body turns to ice', ""Crushin' weight of paradise"", ""Solid block of gold, lyin' in the cold"", 'I feel right at home', '', '[Chorus]', ""Wait, if I'm on fire"", 'How am I so deep in love?', ""When I dream of dyin'"", 'I never feel so loved', ""Wait, if I'm on fire"", 'How am I so deep in love?', ""When I dream of dyin'"", 'I never feel so loved', '', '[Bridge]', 'I never feel so loved', 'La, la-la, la-la', 'La, la-la, la-la, la-la', 'La, la-la, la-la', 'La, la-la, la-la, la', '', '[Chorus]', ""Wait, if I'm on fire"", 'How am I so deep in love?', ""When I dream of dyin'"", 'I never feel so loved', ""Wait, if I'm on fire"", 'How am I so deep in love? (Deep in love)', ""When I dream of dyin'"", 'I never feel so loved']"
14,TimeNF,"['[Chorus]', 'Even if we both break down tonight', 'And you say you hate me, and we go to bed angry', 'I know everything will be alright', ""I'll be here waiting, I promise I’m changing"", 'I just need...', '', '[Verse 1]', ""A little time to show you I'm worth it"", 'I know that I can be a difficult person', ""I'm a stress case, drive you up the wall when I’m workin'"", ""Actually, I'm probably worse when I'm not, you don't deserve it"", ""Make you nervous 'cause you know I'ma break soon"", ""Every time I do, I say somethin' that hurts you"", 'Actin’ like I’m gone, but we both in the same room', ""I don't like to be wrong, which I know you relate to"", 'And I know I make you feel like you’re at the end of your rope', ""That's when I look at you and tell you I'd be better alone"", ""Just the pride talkin', isn’t it? 'Cause both of us know"", 'I\'m the definition of ""wreck"" if you look into my soul', ""Comes out the most when I feel I'm in a vulnerable place"", 'Made a lot of mistakes I wish I knew how to erase', ""When I'm afraid, might get distant and I push you away"", ""But no matter the case, I'ma do whatever it takes even if—"", '', '[Chorus]', 'Even if we both break down tonight', 'And you say you hate me, and we go to bed angry', 'I know everything will be alright', ""I'll be here waiting, I promise I'm changing"", 'I just need…', '', '[Post-Chorus]', 'Time (Oh)', 'I, I need time (Oh, oh)', 'I just need time (Oh)', 'I, I need time (Oh)', 'Time (Oh), time (Oh)', '', '[Verse 2]', 'Yeah, way before I bought you the ring', ""We were fighting back and forth like you were wearin' the thing"", 'Two passionate people not afraid to say what they think', ""Lead to passionate conversation when it's hard to agree"", ""You know me well, sittin' on the edge of my seat"", ""Lookin' at life, overanalyzin' everything"", 'Always depressed, tryna find a better version of me', ""Searching for somethin' I know's prolly right in front of my feet"", ""Stubborn as me? Maybe not, but you're close to it"", ""Got a lot of issues, I'm tryin' to work through 'em"", ""Going to therapy for you's somethin' that's worth doin'"", 'When I know you been there for me through all of my worst moments', 'And I know it hurts knowing that I carry this weight on my chest', 'Making it difficult for me to open up and connect', 'Lot of regrets, I apologize for all of the stress', ""That's not what I meant to do, you know I love you to death even if—"", '', '[Chorus]', 'Even if we both break down tonight', 'And you say you hate me, and we go to bed angry', 'I know everything will be alright', ""I'll be here waiting, I promise I'm changing"", 'I just need...', '', '[Post-Chorus]', 'Time (Oh)', 'I, I need time (Oh, oh)', 'I just need time (Oh)', 'I, I need time (Oh)', 'Time (Oh), time (Oh)', 'I just need time (Oh)', 'I, I need time (Oh, oh)', 'I just need time (Oh)', 'I, I need time (Oh)', 'Time (Oh), time (Oh)']"
15,Watermelon SugarHarry Styles,"['[Verse 1]', ""Tastes like strawberries on a summer evenin'"", 'And it sounds just like a song', ""I want more\u2005berries\u2005and that summer\u2005feelin'"", ""It's so wonderful and warm"", '', '[Pre-Chorus]', 'Breathe me\u2005in, breathe me out', ""I don't know if I could ever go without"", ""I'm just thinking out loud"", ""I don't know if I could ever go without"", '', '[Chorus]', 'Watermelon sugar high', 'Watermelon sugar high', 'Watermelon sugar high', 'Watermelon sugar high', 'Watermelon sugar', '', '[Verse 2]', ""Strawberries on a summer evenin'"", ""Baby, you're the end of June"", ""I want your belly and that summer feelin'"", 'Getting washed away in you', '', '[Pre-Chorus]', 'Breathe me in, breathe me out', ""I don't know if I could ever go without"", '', '[Chorus]', 'Watermelon sugar high', 'Watermelon sugar high', 'Watermelon sugar high', 'Watermelon sugar high', 'Watermelon sugar high', 'Watermelon sugar high', 'Watermelon sugar high', 'Watermelon sugar high', '', '[Post-Chorus]', 'I just wanna taste it, I just wanna taste it', 'Watermelon sugar high', '', '[Bridge]', ""Tastes like strawberries on a summer evenin'"", 'And it sounds just like a song', ""I want your belly and that summer feelin'"", ""I don't know if I could ever go without"", '', '[Chorus]', 'Watermelon sugar high', 'Watermelon sugar high', 'Watermelon sugar high (Sugar)', 'Watermelon sugar high (Sugar)', 'Watermelon sugar high', 'Watermelon sugar high', 'Watermelon sugar high', 'Watermelon sugar high', '', '[Outro]', 'I just wanna taste it, I just wanna taste it (Woo)', 'Watermelon sugar high', 'I just wanna taste it, I just wanna taste it (Ooh)', 'Watermelon sugar high', 'Watermelon sugar']"
16,Easier5 Seconds Of Summer,"['[Intro: Luke]', 'Is it easier to stay? Is it easier to go?', ""I don't wanna know, oh"", ""But I know that I'm never, ever gonna change"", ""And you know you don't want it any other way"", '', '[Verse 1: Luke]', 'Why do we always gotta run away?', 'And we wind up in the same place', ""It's like we're looking for the same thing"", 'Same thing, yeah', 'Yeah, do we really gotta do this now?', 'Right here with all your friends around', 'In the morning, we can work it out', 'Work it out', '', '[Pre-Chorus: Luke, with All]', 'I love you so much that I hate you', ""Right now, it's so hard to blame you"", ""'Cause you're so damn beautiful"", ""You're so damn beautiful"", '', '[Chorus: Luke, with All]', 'Is it easier to stay? Is it easier to go?', ""I don't wanna know, oh"", ""But I know that I'm never, ever gonna change"", ""And you know that you're always gonna stay the same"", 'Is it easier to stay? Is it easier to go?', ""I don't wanna know, oh"", ""But I know that I'm never, ever gonna change"", ""And you know you don't want it any other way"", '', '[Verse 2: Luke]', ""Every time that you say you're gonna leave"", ""That's when you get the very best of me"", 'You know we need it like the air we breathe', 'Air we breathe, yeah', '', '[Pre-Chorus: Luke, with All]', 'I love you so much that I hate you (Oh)', ""Right now, it's so hard to blame you (Oh)"", ""'Cause you're so damn beautiful (Oh)"", ""You're so damn beautiful (Oh)"", '', '[Chorus: Luke, with All]', 'Is it easier to stay? Is it easier to go?', ""I don't wanna know, oh"", ""But I know that I'm never, ever gonna change"", ""And you know that you're always gonna stay the same"", 'Is it easier to stay? Is it easier to go?', ""I don't wanna know, oh (I don't wanna know)"", ""But I know that I'm never, ever gonna change"", ""And you know you don't want it any other way"", '', '[Bridge: Luke]', 'The hardest part of all (Da-da-da-dum-da-da)', ""Is that we're only built to fall (Is it easier?)"", '', '[Chorus: Luke, with All]', 'Is it easier to stay? Is it easier to go?', ""I don't wanna know, oh (Oh)"", ""But I know that I'm never, ever gonna change"", ""And you know that you're always gonna stay the same (Is it easier?)"", 'Is it easier to stay? Is it easier to go? (Yeah)', ""I don't wanna know, oh (Oh)"", ""But I know that I'm never, ever gonna change"", ""And you know you don't want it any other way"", '', '[Outro: All & Luke]', 'I love you so much that I hate you (Hate you)', ""Right now, it's so hard to blame you"", ""'Cause you're so damn beautiful""]"
17,TapNAV Featuring Meek Mill,"['[Intro: NAV, Meek Mill, & Kodak Black]', 'Yeah, yeah, yeah', 'Yeah, yeah, yeah', ""(I'm in London, got my beat from London)"", 'Yeah, yeah', '', '[Verse 1: Meek Mill]', 'In the trap, hang in places that you can’t go', 'Glock .40, he got smokey, yeah, the draco', ""Thousand nights on that corner eatin' egg rolls"", 'Bad bitch Puerto Rican, look like J. Lo, woah', ""They tried to extort me, I ain't pay though"", 'Only thing I gave ’em was a halo', 'A-hole, Uber on the way, ho', 'Fuck her from the back, put my thumb all in her A-hole', 'I got bands for real, diamonds on me, they dance for real', ""All these sticks and drums, bangin' like we in a band for real"", ""I got cake, I stay humble, know I'm the man for real"", ""I got hitters, we don't rumble, tell your mans to chill"", ""Yo, who's mans is this? (Somebody come get this nigga)"", ""All up in my section Instagrammin' shit"", ""I be with some real hitters, they ain't with that camera shit"", ""'Cause they really out here in the field and they be slammin’ shit"", '', '[Chorus: NAV]', 'Tap, tap, tap, tap, tap', 'Giving head taps, lead tat, tat, tats', 'They said that they were with it but it’s cap, cap, cap', ""Aimin' at your fitted, push it back, back, back"", 'Whack, whack, whack, whack, whack', 'One phone call get you whacked, whacked, whacked', 'Try to slap me, we gon’ let it slap, slap, slap', ""Cross a line, it's too late, you can't take it back, back, back (Yeah)"", '', '[Verse 2: NAV]', 'They got my brother locked inside a cage (In a cage)', ""Take them shackles off his feet, he ain't a slave (Slave)"", ""Growin’ up in the hood, you don't learn how to behave ('Have)"", ""How we gon' learn to stack if we ain't got nothin' to save? (Save)"", 'Got a little bad bitch, got some work done on her butt (On her butt)', 'Gotta catch another flight as soon as I catch my nut (Catch my nut)', ""Just bein' honest, Meek was the first to show me love (Show me love)"", 'And the first time that I seen a Maybach was with cuz (Cuz)', ""Gettin' these bags, we might as well tell our opps what's up (What's up)"", ""Got weddin' bands but I still don't got a bitch to cuff"", ""In every city I go, they already know what's up (What's up)"", 'I got resources, I could get straight to the plug', '', '[Chorus: NAV]', 'Tap, tap, tap, tap, tap', 'Giving head taps, lead tat, tat, tats', ""They said that they were with it but it's cap, cap, cap"", 'Aim it at your fitted, push it back, back, back', 'Whack, whack, whack, whack, whack', 'One phone call get you whacked, whacked, whacked', ""Try to slap me, we gon' let it slap, slap, slap"", ""Cross a line, it's too late, you can't take it back, back, back (Yeah)""]"
18,Just How It IsYoung Thug,"['[Intro: Future]', 'Wheezy outta here', '', '[Chorus]', 'Ooh-woo, diamonds peek-a-boo', 'Ooh-woo, I done fucked her crew', ""Ooh-woo, I done did the robbin'"", ""I done did the jackin', now I'm full rappin'"", 'I put on my brothers, I put on my bitch', ""Had to wear the dress 'cause I had a stick"", 'You know where the bag at, tell me where it is', ""I came from rags to riches, I'm the shit"", ""I can no longer disguise it, bitch, 'cause I'm rich"", ""I got cars galore, lil' bitch, 'cause I'm rich"", ""I escaped every one of the licks 'cause I was supposed to be rich"", ""I don't care nothin' 'bout no cop, I'm tellin' you just how it is"", '', '[Verse 1]', 'Put it in a Uber, send it to a shooter', ""Ask me how they do it, kickin' shit, Ryu, Ken"", 'Put it in a cab, send it to a Arab', ""Hit 'em with the MAC now, now his whole body scabbed"", 'Cash on delivery (Ayy)', 'G.O.A.T. talk of the century (Oh)', ""No time for gibberish, all the critics hearin' this"", 'All the bitches lipstick, and her pussy slippery', 'I can call a troop, go by the name of Duke', 'Kidnap a kangaroo, I can send a moose (Woo)', ""Niggas stole a chain, but I ain't worried, fool"", ""I'ma keep on spinnin' 'til they tell me who"", '', '[Chorus]', 'Ooh-woo, diamonds peek-a-boo', 'Ooh-woo, I done fucked her crew', ""Ooh-woo, I done did the robbin'"", ""I done did the jackin', now I'm full rappin'"", 'I put on my brothers, I put on my bitch', ""Had to wear the dress 'cause I had a stick"", 'You know where the bag at, tell me where it is', ""I came from rags to riches, I'm the shit"", ""I can no longer disguise it, bitch, 'cause I'm rich"", ""I got cars galore, lil' bitch, 'cause I'm rich"", ""I escaped every one of the licks 'cause I was supposed to be rich"", ""I don't care nothin' 'bout no cop, I'm tellin' you just how it is"", '', '[Verse 2]', ""I don't gotta throw you shit like Kaepernick, nah"", 'I got seven bitches with me, Kaepernick', 'Yeah, R.I.P. Nipsey, I can tell you how to get rich', 'I can tell you how to die or how to live in this bitch', 'I can tell you how to talk the most impeccable shit', 'I can show you how to walk like you got decimals, bitch', 'Show you how I can get the top from all the top ten bitches', 'I got white Adderalls and I have amoxicillin', 'I got lights on, baby, I got moths in this bitch', ""No fly zone, caught you like you're Moss in this bitch"", ""Growin' tycoon and I took some losses, you bitch"", ""I'm a boss, but I don't like to take a loss in this bitch (Wheezy outta here)"", 'Such a player but I cake and cuddle all of my bitches', 'I got layers, I got millions, I got all type of buildings', 'Fuck around and air the pussy nigga out like linen', 'Last nigga tried me almost got popped in Lenox', 'Ask the cops, ask the detectives, they know all the business', 'Ask the cops and the detectives, all the jurisdictions', 'Ask the kids at school who ambition all the missions', ""Gave the lawyer close to two mil', he handle all the killings"", ""I don't know and I don't wanna know who 'flaged Bentleys"", ""I don't know what's goin' with bro, I think they all spillin'"", ""We don't speak 'bout shit on wax, it's all mob business"", 'We known to kill the biggest cats of all kitties', '', '[Chorus]', 'Ooh-woo, diamonds peek-a-boo', 'Ooh-woo, I done fucked her crew', ""Ooh-woo, I done did the robbin'"", ""I done did the jackin', now I'm full rappin'"", 'I put on my brothers, I put on my bitch', ""Had to wear the dress 'cause I had a stick"", 'You know where the bag at, tell me where it is', ""I came from rags to riches, I'm the shit"", ""I can no longer disguise it, bitch, 'cause I'm rich"", ""I got cars galore, lil' bitch, 'cause I'm rich"", ""I escaped every one of the licks 'cause I was supposed to be rich"", ""I don't care nothin' 'bout no cop, I'm tellin' you just how it is""]"
19,Without MeHalsey,"['[Verse 1]', 'Found you when your heart was broke', 'I filled your cup until it overflowed', 'Took it so far to keep you close (Keep you close)', 'I was afraid to leave you on your own (Ooh)', '', '[Pre-Chorus]', ""I said I'd catch you if you fall (Fall)"", ""And if they laugh, then fuck 'em all (All)"", 'And then I got you off your knees', 'Put you right back on your feet', 'Just so you could take advantage of me', '', '[Chorus]', ""Tell me, how's it feel sittin' up there?"", ""Feelin' so high, but too far away to hold me"", ""You know I'm the one who put you up there"", 'Name in the sky, does it ever get lonely?', ""Thinkin' you could live without me"", ""Thinkin' you could live without me"", ""Baby, I'm the one who put you up there"", ""I don't know why (Yeah, I don't know why)"", ""Thinkin' you could live without me"", 'Live without me', ""Baby, I'm the one who put you up there"", ""I don't know why (I don't know why, yeah, yeah)"", '', '[Verse 2]', ""Gave love 'bout a hundred tries (Hundred tries)"", ""Just runnin' from the demons in your mind"", ""Then I took yours and made 'em mine (Mine)"", ""I didn't notice 'cause my love was blind"", '', '[Pre-Chorus]', ""Said I'd catch you if you fall (Fall)"", ""And if they laugh, then fuck 'em all (All)"", 'And then I got you off your knees', 'Put you right back on your feet', 'Just so you could take advantage of me', '', '[Chorus]', ""Tell me, how's it feel sittin' up there?"", ""Feelin' so high, but too far away to hold me"", ""You know I'm the one who put you up there"", 'Name in the sky, does it ever get lonely?', ""Thinkin' you could live without me"", ""Thinkin' you could live without me"", ""Baby, I'm the one who put you up there"", ""I don't know why (Yeah, I don't know why)"", ""Thinkin' you could live without me"", 'Live without me', ""Baby, I'm the one who put you up there"", ""I don't know why, yeah"", '', '[Bridge]', ""You don't have to say just what you did (What you did)"", 'I already know (I know)', 'I had to go and find out from them (Oh-woah)', ""So tell me, how's it feel? (Oh-woah)"", '', '[Chorus]', ""Tell me, how's it feel sittin' up there?"", ""Feelin' so high, but too far away to hold me"", ""You know I'm the one who put you up there"", 'Name in the sky, does it ever get lonely?', ""Thinkin' you could live without me"", ""Thinkin' you could live without me"", ""Baby, I'm the one who put you up there"", ""I don't know why (Yeah, I don't know why)""]"
20,Rockin' Around The Christmas TreeBrenda Lee,"['[Chorus]', ""Rockin' around the Christmas tree"", 'At the Christmas party hop', 'Mistletoe hung where you can see', ""Ev'ry couple tries to stop"", '', ""Rockin' around the Christmas tree"", 'Let the Christmas spirit ring', ""Later we'll have some pumpkin pie"", ""And we'll do some caroling"", '', '[Bridge]', 'You will get a sentimental feeling when you hear', 'Voices singing, ""Let\'s be jolly -', 'Deck the halls with boughs of holly!""', '', '[Chorus]', ""Rockin' around the Christmas tree"", 'Have a happy holiday', ""Everyone's dancing merrily"", 'In a new old fashioned way', '', '[Bridge]', 'You will get a sentimental feeling when you hear', 'Voices singing, ""Let\'s be jolly -', 'Deck the halls with boughs of holly!""', '', '[Chorus]', ""Rockin' around the Christmas tree"", 'Have a happy holiday', ""Everyone's dancing merrily"", 'In a new old fashioned way']"
21,Hate MeEllie Goulding & Juice WRLD,"['[Chorus: Ellie Goulding]', 'Hate me, hate me, still tryna replace me', 'Chase me, chase me, tell me how you hate me', ""Erase me, 'rase me, wish you never dated me"", 'Lies, tell me lies, baby, tell me how you hate me', '', '[Verse 1: Ellie Goulding]', ""I bet you don't kiss her with your eyes closed"", ""I bet you're still walkin' on a tightrope"", ""Miss me so much, you've been goin' psycho"", ""You ain't gotta say it, baby, I know"", '', '[Pre-Chorus: Ellie Goulding]', ""It's a thin line between all this love and hate"", ""And if you switch sides, you're gon' have to claim your place"", ""So baby, this time you're gon' have to seal your fate"", ""Yeah baby, this time you're gon' have to seal your fate"", '', '[Chorus: Ellie Goulding]', 'And tell me how you hate me, hate me, still tryna replace me', 'Chase me, chase me, tell me how you hate me', ""Erase me, 'rase me, wish you never dated me"", 'Lies, tell me lies, baby, tell me how you hate me', 'Hate me, hate me, still tryna replace me', 'Chase me, chase me, tell me how you hate me', ""Erase me, 'rase me, wish you never dated me"", 'Lies, tell me lies, baby, tell me how you hate me', '', '[Verse 2: Juice WRLD]', 'Hate me, hate me, tell me how you hate me', ""Tell me how I'm trash and you could easily replace me"", ""Tell me that I'm strung out, wasted on the daily"", ""Prolly 'cause there's no one around me numbin' all my pain"", ""Prolly 'cause there's no umbrella to shield me from all the rain"", ""Probably because you're the one playin' the mind games"", ""You hate me because I don't let you play no mind games"", 'They give me migraines and damage my brain', 'Date me, break me, easily replace me', ""Hopefully you see it clear, hopefully it's HD"", ""Bet you wonder why the last few months I've been spacey"", 'In your head, I sing...', '', '[Chorus: Ellie Goulding with Juice WRLD]', 'And tell me how you hate me, hate me, still tryna replace me', 'Chase me, chase me, tell me how you hate me', ""Erase me, 'rase me, wish you never dated me"", 'Lies, tell me lies, baby, tell me how you hate me', 'Hate me, hate me, still tryna replace me', 'Chase me, chase me, tell me how you hate me', ""Erase me, 'rase me, wish you never dated me"", 'Lies, tell me lies, baby, tell me how you hate me', '', '[Pre-Chorus: Ellie Goulding]', ""It's a thin line between all this love and hate (Okay)"", ""And if you switch sides, you're gon' have to claim your place (Okay)"", ""So baby, this time you're gon' have to seal your fate (Okay)"", ""Yeah baby, this time you're gon' have to seal your fate (Okay)"", '', '[Chorus: Ellie Goulding with Juice WRLD]', 'And tell me how you hate me, hate me, still tryna replace me', 'Chase me, chase me, tell me how you hate me', ""Erase me, 'rase me, wish you never dated me"", 'Lies, tell me lies, baby, tell me how you hate me', 'Tell me how you hate me, hate me, still tryna replace me', 'Chase me, chase me, tell me how you hate me', ""Erase me, 'rase me, wish you never dated me"", 'Lies, tell me lies, baby, tell me how you hate me', '', '[Outro: Juice WRLD with Ellie Goulding]', 'Tell me how you hate me', 'Lies, tell me lies, tell me how you hate me', 'Tell me how you hate me', 'Lies, tell me lies, baby, tell me how you hate me']"
